node_id,source,content_type,green_category,active_green_categories,label,article_id,source_title,section_title,sample_id,llm_topic_name,word_count,text_preview,x,y,z
rule__T004_S0141,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0141,,,,T004_S0141,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Humidity rises above a configured threshold from SmartThings THEN turn on using WeMo Smart Plug.,17.265209197998047,11.801304817199707,5.688663482666016
rule__T004_S0142,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0142,,,,T004_S0142,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Temperature rises above a configured threshold from Wink: Spotter THEN turn A/C on using Sensibo.,17.927061080932617,12.081113815307617,6.108615875244141
rule__T004_S0143,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0143,,,,T004_S0143,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Temperature rises above a configured threshold from Wink: Spotter THEN turn on using WeMo Smart Plug.,17.17281150817871,11.854872703552246,5.549306392669678
rule__T004_S0145,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0145,,,,T004_S0145,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Temperature is too high from Wireless Tag THEN turn A/C on using Sensibo.,17.969451904296875,12.091360092163086,6.12291145324707
rule__T004_S0146,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0146,,,,T004_S0146,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Temperature is too low from Wireless Tag THEN turn A/C off using Sensibo.,17.943994522094727,12.083649635314941,6.102373123168945
rule__T004_S0148,rule_index,green_rule,environmental_awareness,environmental_awareness,T004_S0148,,,,T004_S0148,temperature_based_device_control,,Green category: environmental_awareness Topic: temperature_based_device_control Rule: IF Temperature drops from Netatmo Weather Station THEN turn on using WeMo Insight Switch.,17.4491024017334,12.052876472473145,5.983800888061523
rule__T005_S0005,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0005,,,,T005_S0005,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Prioritize Device using Google Wifi.,6.774440765380859,12.320428848266602,9.569803237915039
rule__T005_S0015,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0015,,,,T005_S0015,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Any event starts from Google Calendar THEN Set a zone temperature using Honeywell evohome.,6.732221603393555,12.196377754211426,9.627192497253418
rule__T005_S0019,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0019,,,,T005_S0019,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Create vacation using ecobee.,6.723293781280518,12.264817237854004,9.607925415039062
rule__T005_S0024,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0024,,,,T005_S0024,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Every day of the week at from Date & Time THEN Set vacation mode using GE Appliances GeoSpring.,6.623812675476074,12.022647857666016,9.64090633392334
rule__T005_S0025,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0025,,,,T005_S0025,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Every day of the week at from Date & Time THEN Set operating mode using GE Appliances GeoSpring.,6.62932014465332,12.026875495910645,9.642559051513672
rule__T005_S0027,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0027,,,,T005_S0027,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Every day of the week at from Date & Time THEN Set temperature using GE Appliances GeoSpring.,6.679813861846924,12.021028518676758,9.609335899353027
rule__T005_S0034,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0034,,,,T005_S0034,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Vacation mode selected from GE Appliances GeoSpring THEN Turn off lights using Philips Hue.,6.583690643310547,11.979473114013672,9.666746139526367
rule__T005_S0036,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0036,,,,T005_S0036,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set temperature using Nest Thermostat.,6.908670902252197,12.224061965942383,9.490035057067871
rule__T005_S0037,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0037,,,,T005_S0037,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set to frost-guard mode using Netatmo Thermostat.,6.933778762817383,12.236751556396484,9.459687232971191
rule__T005_S0038,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0038,,,,T005_S0038,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set to away mode with a time limit using Netatmo Thermostat.,6.898900985717773,12.272589683532715,9.485551834106445
rule__T005_S0039,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0039,,,,T005_S0039,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set to away mode using Netatmo Thermostat.,6.973443031311035,12.256921768188477,9.436493873596191
rule__T005_S0042,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0042,,,,T005_S0042,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Switch schedule using Netatmo Thermostat.,6.949791431427002,12.229544639587402,9.425004959106445
rule__T005_S0048,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0048,,,,T005_S0048,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Turn off oven using GE Appliances Cooking.,6.8246941566467285,12.336520195007324,9.591136932373047
rule__T005_S0050,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0050,,,,T005_S0050,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Every day at from Date & Time THEN Set temperature using GE Appliances GeoSpring.,6.674805164337158,12.033920288085938,9.62573528289795
rule__T005_S0053,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0053,,,,T005_S0053,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Turn off your thermostat using Hive Active Heating.,6.898308277130127,12.183772087097168,9.479373931884766
rule__T005_S0054,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0054,,,,T005_S0054,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Any event starts from Google Calendar THEN Turn lights off using LIFX.,6.843773365020752,12.413066864013672,9.62254524230957
rule__T005_S0074,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0074,,,,T005_S0074,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set vacation mode using GE Appliances GeoSpring.,6.64881706237793,12.14505386352539,9.646470069885254
rule__T005_S0075,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0075,,,,T005_S0075,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set temperature to a permanent hold using Honeywell Total Connect Comfort.,6.74484395980835,12.182822227478027,9.63776683807373
rule__T005_S0085,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0085,,,,T005_S0085,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set comfort profile until next transition using ecobee.,6.692005634307861,12.209076881408691,9.63661003112793
rule__T005_S0087,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0087,,,,T005_S0087,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Enable a quick action using Honeywell evohome.,6.764553070068359,12.232915878295898,9.609428405761719
rule__T005_S0088,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0088,,,,T005_S0088,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Enable/Disable Holiday mode using Daikin Online Controller.,6.775868892669678,12.31015682220459,9.556936264038086
rule__T005_S0091,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0091,,,,T005_S0091,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set comfort profile for X hours using ecobee.,6.660756587982178,12.29883098602295,9.546253204345703
rule__T005_S0096,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0096,,,,T005_S0096,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF You enter an area from Location THEN Set operating mode using GE Appliances GeoSpring.,6.638660907745361,12.032017707824707,9.626749038696289
rule__T005_S0099,rule_index,green_rule,scheduling_optimization,scheduling_optimization,T005_S0099,,,,T005_S0099,calendar_event_automation,,Green category: scheduling_optimization Topic: calendar_event_automation Rule: IF Event from search starts from Google Calendar THEN Set temperature using ThermoSmart.,6.868310928344727,12.20030689239502,9.459064483642578
